100,40.483051,-1.267354
115.139542,35.594681,-1.227849
132.571136,31.420496,-1.18267
152.6418,27.850878,-1.132931
175.751068,24.809391,-1.07843
202.358963,22.223417,-1.019413
232.995178,20.018211,-0.953995
268.269592,18.169773,-0.88466
308.884369,16.619276,-0.810778
355.648041,15.336742,-0.733999
409.491516,14.279161,-0.653139
471.486633,13.420479,-0.570537
542.867554,12.736484,-0.486459
625.055176,12.196557,-0.40214
719.685669,11.787641,-0.317652
828.642761,11.487075,-0.23321
954.095459,11.284508,-0.149543
1098.541138,11.168686,-0.065996
1264.855225,11.139027,0.017723
1456.348511,11.190024,0.101721
1676.832886,11.328341,0.186297
1930.697754,11.565639,0.272077
2222.996582,11.90416,0.358133
2559.547852,12.370043,0.444933
2947.051758,12.98292,0.5313
3393.22168,13.765138,0.616738
3906.939941,14.746984,0.700083
4498.432617,15.95467,0.780077
5179.474609,17.422762,0.855459
5963.623535,19.18586,0.926206
6866.488281,21.281147,0.99102
7906.042969,23.74983,1.049992
9102.981445,26.63014,1.103252
10481.130859,29.983034,1.150757
12067.926758,33.85878,1.193253
13894.955078,38.32518,1.231058
15998.586914,43.463234,1.264778
18420.699219,49.377338,1.29502
21209.509766,56.165489,1.32214
24420.53125,63.963837,1.346664
28117.6875,72.919601,1.368622
32374.576172,83.230354,1.388134
37275.9375,95.083717,1.406106
42919.34375,108.739311,1.421935
49417.132812,124.442039,1.436049
56898.660156,142.528152,1.448707
65512.855469,163.350433,1.460145
75431.203125,187.339798,1.470228
86851.140625,215.012619,1.479159
100000,246.905701,1.486882
