100,1027.010498,-0.039361
115.139542,1025.085083,-0.033133
132.571136,1024.648804,-0.028769
152.6418,1024.231201,-0.024244
175.751068,1024.138062,-0.021404
202.358963,1024.124512,-0.018741
232.995178,1023.969055,-0.016172
268.269592,1023.916382,-0.013518
308.884369,1023.782349,-0.011918
355.648041,1023.748535,-0.010137
409.491516,1023.692078,-0.008567
471.486633,1023.617554,-0.007266
542.867554,1023.63916,-0.005923
625.055176,1023.612305,-0.004889
719.685669,1023.601624,-0.003846
828.642761,1023.613525,-0.002845
954.095459,1023.613708,-0.001896
1098.541138,1023.563599,-0.001055
1264.855225,1023.631958,-0.000111
1456.348511,1023.641479,0.00072
1676.832886,1023.543945,0.001548
1930.697754,1023.579346,0.002468
2222.996582,1023.585754,0.003417
2559.547852,1023.659973,0.004441
2947.051758,1023.680176,0.005579
3393.22168,1023.721924,0.006805
3906.939941,1023.77832,0.008187
4498.432617,1023.845093,0.009652
5179.474609,1023.996826,0.011396
5963.623535,1024.08252,0.013325
6866.488281,1024.227539,0.015465
7906.042969,1024.425049,0.017891
9102.981445,1024.744263,0.020726
10481.130859,1024.985352,0.023789
12067.926758,1025.356445,0.027391
13894.955078,1025.877319,0.031447
15998.586914,1026.372192,0.036045
18420.699219,1027.009766,0.041293
21209.509766,1027.7146,0.047296
24420.53125,1028.674927,0.054232
28117.6875,1029.701782,0.062107
32374.576172,1030.918579,0.070834
37275.9375,1032.594604,0.081207
42919.34375,1034.646484,0.092978
49417.132812,1037.106812,0.106285
56898.660156,1040.292358,0.121611
65512.855469,1044.344482,0.13918
75431.203125,1049.570923,0.159148
86851.140625,1056.452026,0.181993
100000,1065.013062,0.207763
