10000,4.130201,-0.840325
10481.130859,3.976692,-0.80852
10985.411133,3.831899,-0.775598
11513.954102,3.697513,-0.740538
12067.926758,3.569333,-0.704125
12648.551758,3.450461,-0.666359
13257.113281,3.335117,-0.626028
13894.955078,3.232427,-0.585148
14563.484375,3.136181,-0.541489
15264.179688,3.049522,-0.496163
15998.586914,2.969333,-0.448686
16768.330078,2.898686,-0.40037
17575.105469,2.834509,-0.349957
18420.699219,2.780226,-0.297209
19306.976562,2.735689,-0.244356
20235.896484,2.697741,-0.190103
21209.509766,2.670057,-0.134334
22229.964844,2.649666,-0.076788
23299.517578,2.6367,-0.020934
24420.53125,2.634769,0.03721
25595.478516,2.641879,0.094233
26826.957031,2.658595,0.151882
28117.6875,2.682937,0.209146
29470.517578,2.716922,0.265491
30888.435547,2.759113,0.321239
32374.576172,2.812895,0.374934
33932.21875,2.871953,0.427633
35564.804688,2.944693,0.478177
37275.9375,3.024506,0.527704
39069.398438,3.109491,0.575321
40949.152344,3.209723,0.621674
42919.34375,3.316288,0.664903
44984.328125,3.432563,0.708382
47148.664062,3.556538,0.748461
49417.132812,3.692186,0.786583
51794.746094,3.83789,0.823724
54286.753906,3.9927,0.858801
56898.660156,4.155331,0.892063
59636.234375,4.328928,0.924069
62505.519531,4.515442,0.954476
65512.855469,4.712239,0.983399
68664.882812,4.916044,1.010904
71968.570312,5.133827,1.036973
75431.203125,5.3653,1.061443
79060.429688,5.608934,1.084684
82864.273438,5.864573,1.107676
86851.140625,6.132973,1.128929
91029.820312,6.418367,1.14922
95409.546875,6.714687,1.167834
100000,7.037637,1.186365
