100,3479.137939,-1.566801
115.139542,3022.614258,-1.566962
132.571136,2622.470215,-1.565528
152.6418,2279.714111,-1.564841
175.751068,1980.340698,-1.563953
202.358963,1719.898438,-1.563099
232.995178,1493.946167,-1.56194
268.269592,1297.405273,-1.560817
308.884369,1126.943115,-1.559546
355.648041,978.582458,-1.557889
409.491516,849.895691,-1.55629
471.486633,737.934814,-1.554092
542.867554,640.719055,-1.551874
625.055176,556.183105,-1.549195
719.685669,482.689026,-1.546194
828.642761,418.813995,-1.54278
954.095459,363.248962,-1.538757
1098.541138,314.935059,-1.534122
1264.855225,272.806213,-1.528603
1456.348511,236.111099,-1.522349
1676.832886,204.099762,-1.515139
1930.697754,176.11026,-1.506558
2222.996582,151.625381,-1.49648
2559.547852,130.173157,-1.484452
2947.051758,111.292076,-1.469883
3393.22168,94.621185,-1.452109
3906.939941,79.839516,-1.42994
4498.432617,66.675568,-1.401387
5179.474609,54.866703,-1.363554
5963.623535,44.228424,-1.310881
6866.488281,34.614731,-1.233073
7906.042969,25.980755,-1.107877
9102.981445,18.53693,-0.882853
10481.130859,13.27525,-0.445904
12067.926758,12.516912,0.218494
13894.955078,16.744558,0.728502
15998.586914,23.527769,0.995263
18420.699219,31.511335,1.14046
21209.509766,40.371456,1.229277
24420.53125,50.081818,1.289287
28117.6875,60.76865,1.332663
32374.576172,72.606514,1.365546
37275.9375,85.81266,1.391874
42919.34375,100.643951,1.413087
49417.132812,117.383713,1.430664
56898.660156,136.368759,1.445633
65512.855469,157.9646,1.458481
75431.203125,182.608017,1.469347
86851.140625,210.841339,1.478646
100000,243.272644,1.486999
