10000,340.578857,-1.541223
10481.130859,323.679291,-1.540068
10985.411133,307.473236,-1.538779
11513.954102,291.960602,-1.537277
12067.926758,277.057373,-1.535734
12648.551758,262.755341,-1.534137
13257.113281,249.072113,-1.532344
13894.955078,235.918198,-1.530429
14563.484375,223.274048,-1.528321
15264.179688,211.108475,-1.526245
15998.586914,199.426544,-1.523633
16768.330078,188.174515,-1.521098
17575.105469,177.331314,-1.518199
18420.699219,166.877853,-1.515064
19306.976562,156.798599,-1.511682
20235.896484,147.049133,-1.50785
21209.509766,137.643967,-1.503672
22229.964844,128.533264,-1.498926
23299.517578,119.712021,-1.493685
24420.53125,111.159698,-1.487734
25595.478516,102.850365,-1.48103
26826.957031,94.77491,-1.473253
28117.6875,86.918251,-1.46425
29470.517578,79.257576,-1.453723
30888.435547,71.777763,-1.441272
32374.576172,64.457741,-1.426129
33932.21875,57.32122,-1.407581
35564.804688,50.315762,-1.384123
37275.9375,43.447128,-1.353372
39069.398438,36.741661,-1.311799
40949.152344,30.22023,-1.252727
42919.34375,23.899948,-1.162382
44984.328125,17.965284,-1.010863
47148.664062,12.844004,-0.727693
49417.132812,9.826568,-0.193316
51794.746094,10.815776,0.457455
54286.753906,15.028446,0.863097
56898.660156,20.604856,1.073036
59636.234375,26.729191,1.190929
62505.519531,33.137455,1.264645
65512.855469,39.725632,1.314577
68664.882812,46.478249,1.350425
71968.570312,53.367905,1.377567
75431.203125,60.400211,1.398667
79060.429688,67.587044,1.415542
82864.273438,74.937454,1.429393
86851.140625,82.463005,1.440839
91029.820312,90.173027,1.450675
95409.546875,98.098038,1.459048
100000,106.249878,1.466758
