100,3.601792,-1.498297
115.005249,3.277436,-1.521377
132.26207,2.80586,-1.486235
152.108322,2.389944,-1.491353
174.932556,2.080409,-1.493362
201.181625,1.819338,-1.487594
231.369415,1.593158,-1.48152
266.086975,1.382686,-1.477507
306.013977,1.205778,-1.466445
351.932129,1.050644,-1.455585
404.740448,0.918979,-1.443162
465.472748,0.796875,-1.42838
535.318054,0.698385,-1.415524
615.64386,0.609439,-1.392942
708.022766,0.531983,-1.372125
814.263367,0.466038,-1.343348
936.445618,0.408566,-1.316218
1076.961548,0.356142,-1.287582
1238.562378,0.313599,-1.240392
1424.411621,0.276257,-1.207166
1638.148193,0.241681,-1.148479
1883.956421,0.213188,-1.093216
2166.648682,0.18783,-1.036393
2491.759766,0.166965,-0.962589
2865.654541,0.149176,-0.886051
3295.653076,0.136094,-0.789499
3790.173828,0.121698,-0.69731
4358.898926,0.112109,-0.584617
5012.962402,0.103158,-0.45481
5765.169922,0.096966,-0.329397
6630.248047,0.095637,-0.195577
7625.133301,0.094811,-0.051627
8769.303711,0.091763,0.087419
10085.15918,0.096011,0.239414
11598.461914,0.097726,0.387698
13338.84082,0.107719,0.515316
15340.366211,0.113292,0.613414
17642.226562,0.126157,0.735707
20289.486328,0.138144,0.857066
23333.974609,0.155569,0.936027
26835.294922,0.173426,1.008179
30861.998047,0.194367,1.075904
35492.917969,0.223078,1.136447
40818.71875,0.25407,1.195232
46943.667969,0.289476,1.234432
53987.679688,0.330484,1.285697
62088.664062,0.373853,1.318388
71405.226562,0.43103,1.348728
82119.757812,0.495124,1.379827
94442.03125,0.561477,1.401745
108613.289062,0.64664,1.420782
124910.984375,0.744531,1.439888
143654.1875,0.857574,1.452329
165209.859375,0.983891,1.461111
190000,1.137814,1.476474
