100,1078.855347,-0.308174
115.139542,1064.917847,-0.269672
132.571136,1055.479858,-0.2359
152.6418,1047.449219,-0.206354
175.751068,1042.028442,-0.18039
202.358963,1037.580322,-0.157459
232.995178,1034.067749,-0.137254
268.269592,1031.365234,-0.119536
308.884369,1029.342896,-0.104278
355.648041,1027.639404,-0.090876
409.491516,1026.275513,-0.079077
471.486633,1025.258911,-0.068868
542.867554,1024.392944,-0.059867
625.055176,1023.672852,-0.052054
719.685669,1023.168884,-0.045221
828.642761,1022.70459,-0.039166
954.095459,1022.334412,-0.033845
1098.541138,1021.985291,-0.029254
1264.855225,1021.799683,-0.025044
1456.348511,1021.440735,-0.021472
1676.832886,1021.239197,-0.018214
1930.697754,1021.138672,-0.015313
2222.996582,1020.93927,-0.012591
2559.547852,1020.8479,-0.010176
2947.051758,1020.739136,-0.007974
3393.22168,1020.69281,-0.005907
3906.939941,1020.68866,-0.003896
4498.432617,1020.585022,-0.001982
5179.474609,1020.650757,-9.2e-05
5963.623535,1020.653564,0.001808
6866.488281,1020.685913,0.003673
7906.042969,1020.752747,0.005636
9102.981445,1020.929932,0.007736
10481.130859,1020.938782,0.009919
12067.926758,1021.173523,0.012372
13894.955078,1021.420105,0.01492
15998.586914,1021.632446,0.017781
18420.699219,1021.853699,0.020924
21209.509766,1022.158997,0.024489
24420.53125,1022.657837,0.028568
28117.6875,1023.006958,0.033213
32374.576172,1023.449951,0.038067
37275.9375,1024.147949,0.044067
42919.34375,1025.019043,0.05073
49417.132812,1025.943604,0.058369
56898.660156,1027.177612,0.067092
65512.855469,1028.849731,0.077075
75431.203125,1030.78894,0.088521
86851.140625,1033.52832,0.101691
100000,1036.832275,0.116777
