100,3630.870361,-1.283392
115.139542,3192.897949,-1.243172
132.571136,2818.240479,-1.198015
152.6418,2500.4646,-1.14832
175.751068,2230.581543,-1.093041
202.358963,2002.739136,-1.033298
232.995178,1812.097168,-0.969324
268.269592,1653.556641,-0.902109
308.884369,1523.186523,-0.832639
355.648041,1416.96814,-0.762212
409.491516,1331.138306,-0.692319
471.486633,1262.618896,-0.624032
542.867554,1208.190796,-0.55884
625.055176,1165.474731,-0.497366
719.685669,1132.163086,-0.44037
828.642761,1106.43396,-0.388178
954.095459,1086.522705,-0.340891
1098.541138,1071.255127,-0.298434
1264.855225,1059.584595,-0.260347
1456.348511,1050.588867,-0.226675
1676.832886,1043.830078,-0.196872
1930.697754,1038.622559,-0.170422
2222.996582,1034.763794,-0.147155
2559.547852,1031.850464,-0.126608
2947.051758,1029.573853,-0.108373
3393.22168,1027.971558,-0.092367
3906.939941,1026.667603,-0.078015
4498.432617,1025.837158,-0.065184
5179.474609,1025.049561,-0.053673
5963.623535,1024.607666,-0.043163
6866.488281,1024.373169,-0.033522
7906.042969,1024.19397,-0.024556
9102.981445,1024.230591,-0.016121
10481.130859,1024.315918,-0.008025
12067.926758,1024.535889,-0.000179
13894.955078,1024.937012,0.007675
15998.586914,1025.356079,0.015568
18420.699219,1025.853882,0.023706
21209.509766,1026.574463,0.032182
24420.53125,1027.422607,0.041285
28117.6875,1028.423584,0.051137
32374.576172,1029.709473,0.061703
37275.9375,1031.256226,0.073725
42919.34375,1033.19104,0.086833
49417.132812,1035.790405,0.101466
56898.660156,1038.817383,0.117936
65512.855469,1042.922852,0.136668
75431.203125,1047.989624,0.157657
86851.140625,1054.684204,0.181546
100000,1063.185791,0.208641
