100,326.388519,-1.525818
115.139542,283.89859,-1.522195
132.571136,246.76799,-1.516074
152.6418,214.916687,-1.510503
175.751068,187.057098,-1.503676
202.358963,162.878204,-1.496591
232.995178,141.762604,-1.487919
268.269592,123.499573,-1.478984
308.884369,107.56424,-1.468356
355.648041,93.706459,-1.456816
409.491516,81.615211,-1.443393
471.486633,71.097687,-1.428255
542.867554,61.926838,-1.410968
625.055176,53.935059,-1.391687
719.685669,46.961155,-1.369626
828.642761,40.862934,-1.343971
954.095459,35.531448,-1.314787
1098.541138,30.864098,-1.280918
1264.855225,26.77524,-1.241143
1456.348511,23.178429,-1.194159
1676.832886,20.02449,-1.138035
1930.697754,17.256403,-1.070222
2222.996582,14.838074,-0.9865
2559.547852,12.742311,-0.881957
2947.051758,10.971259,-0.749529
3393.22168,9.548298,-0.582146
3906.939941,8.5279,-0.374033
4498.432617,7.984985,-0.129885
5179.474609,7.982488,0.129629
5963.623535,8.524171,0.37497
6866.488281,9.549988,0.58391
7906.042969,10.989401,0.751674
9102.981445,12.77959,0.883491
10481.130859,14.894135,0.987103
12067.926758,17.32766,1.069464
13894.955078,20.110855,1.13626
15998.586914,23.266706,1.191261
18420.699219,26.852016,1.23747
21209.509766,30.930983,1.276769
24420.53125,35.587734,1.310642
28117.6875,40.894543,1.340027
32374.576172,46.974152,1.365224
37275.9375,53.93737,1.387695
42919.34375,61.925518,1.407248
49417.132812,71.083023,1.424329
56898.660156,81.616684,1.439413
65512.855469,93.729034,1.452672
75431.203125,107.646622,1.464479
86851.140625,123.68457,1.474827
100000,142.149719,1.483813
