200,0.218762,-1.3246
215.421005,0.204471,-1.30066
232.031067,0.191039,-1.275269
249.921829,0.178768,-1.255042
269.192078,0.16733,-1.237346
289.94812,0.15653,-1.220279
312.304596,0.143843,-1.186093
336.384857,0.136809,-1.156747
362.321838,0.127551,-1.14585
390.258698,0.118873,-1.095894
420.349609,0.112826,-1.067688
452.760681,0.107018,-1.041783
487.670807,0.09891,-1.036439
525.272705,0.095962,-0.98746
565.773865,0.088588,-0.933653
609.397888,0.083462,-0.907674
656.385559,0.081024,-0.854821
706.996216,0.076122,-0.826384
761.509216,0.0758,-0.807159
820.225403,0.071898,-0.717612
883.468933,0.067266,-0.684731
951.588867,0.067071,-0.667201
1024.961182,0.061001,-0.587855
1103.990845,0.060842,-0.57107
1189.114136,0.059441,-0.507343
1280.800903,0.058055,-0.441885
1379.557129,0.057918,-0.425435
1485.927856,0.05672,-0.35802
1600.500488,0.055683,-0.288628
1723.907104,0.052623,-0.289382
1856.829102,0.051724,-0.215271
2000,0.051015,-0.139047
2154.210205,0.050982,-0.122128
2320.310547,0.050468,-0.043892
2499.218262,0.05015,0.035692
2691.920654,0.050128,0.054131
2899.481445,0.050001,0.135512
3123.045898,0.049856,0.155133
3363.848633,0.049924,0.238177
3623.218506,0.053292,0.314439
3902.586914,0.053284,0.33721
4203.496094,0.053809,0.418783
4527.606934,0.0538,0.444095
4876.708008,0.054427,0.527425
5252.727051,0.057463,0.543391
5657.73877,0.061224,0.612339
6093.979004,0.065076,0.678756
6563.855957,0.065082,0.713067
7069.962402,0.06901,0.780096
7615.092285,0.071985,0.805633
8202.253906,0.075949,0.874305
8834.689453,0.078933,0.906317
9515.888672,0.084906,0.931222
10249.611328,0.08795,0.972486
11039.908203,0.093853,1.009088
11891.141602,0.102951,1.044433
12808.008789,0.109111,1.094518
13795.570312,0.114677,1.124225
14859.279297,0.123617,1.158757
16005.004883,0.13237,1.180516
17239.072266,0.141396,1.193226
18568.291016,0.151019,1.241997
20000,0.161826,1.244674
